timestamp,log_type,message,stacktrace
45.98824,Log,Cue start of trial 2,UnityEngine.Debug:Log (object).  ExperimentController/<ShowCue>d__39:MoveNext () (at Assets/Scripts/ExperimentController.cs:264).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ExperimentController:SetUpTrial () (at Assets/Scripts/ExperimentController.cs:138).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:122).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:414).  ExperimentController/<countdownITI>d__41:MoveNext () (at Assets/Scripts/ExperimentController.cs:339).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
47.99662,Log,Cue end of trial 2,UnityEngine.Debug:Log (object).  ExperimentController/<ShowCue>d__39:MoveNext () (at Assets/Scripts/ExperimentController.cs:282).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
47.99662,Log,Start of delay period of trial 2,UnityEngine.Debug:Log (object).  ExperimentController/<Delay>d__40:MoveNext () (at Assets/Scripts/ExperimentController.cs:303).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ExperimentController/<ShowCue>d__39:MoveNext () (at Assets/Scripts/ExperimentController.cs:296).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
52.00707,Log,End of delay period of trial 2,UnityEngine.Debug:Log (object).  ExperimentController/<Delay>d__40:MoveNext () (at Assets/Scripts/ExperimentController.cs:322).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
59.5321,Log,Confirm button pressed: trial2,UnityEngine.Debug:Log (object).  ExperimentController:Update () (at Assets/Scripts/ExperimentController.cs:78).  
79.74,Log,Object Picked Up!,UnityEngine.Debug:Log (object).  objectScript:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/objectScript.cs:19).  
79.74,Log,End of trial 2,UnityEngine.Debug:Log (object).  ExperimentController:EndTrial () (at Assets/Scripts/ExperimentController.cs:194).  objectScript:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/objectScript.cs:26).  
79.74,Log,Start of ITI period of trial2,UnityEngine.Debug:Log (object).  ExperimentController/<countdownITI>d__41:MoveNext () (at Assets/Scripts/ExperimentController.cs:329).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ExperimentController:BeingCountdownITI () (at Assets/Scripts/ExperimentController.cs:345).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:139).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:406).  ExperimentController:EndTrial () (at Assets/Scripts/ExperimentController.cs:242).  objectScript:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/objectScript.cs:26).  
85.75872,Log,End of ITI period of trial2,UnityEngine.Debug:Log (object).  ExperimentController/<countdownITI>d__41:MoveNext () (at Assets/Scripts/ExperimentController.cs:336).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
85.75872,Log,Cue start of trial 3,UnityEngine.Debug:Log (object).  ExperimentController/<ShowCue>d__39:MoveNext () (at Assets/Scripts/ExperimentController.cs:264).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ExperimentController:SetUpTrial () (at Assets/Scripts/ExperimentController.cs:138).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:122).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:414).  ExperimentController/<countdownITI>d__41:MoveNext () (at Assets/Scripts/ExperimentController.cs:339).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
87.76013,Log,Cue end of trial 3,UnityEngine.Debug:Log (object).  ExperimentController/<ShowCue>d__39:MoveNext () (at Assets/Scripts/ExperimentController.cs:282).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
87.76013,Log,Start of delay period of trial 3,UnityEngine.Debug:Log (object).  ExperimentController/<Delay>d__40:MoveNext () (at Assets/Scripts/ExperimentController.cs:303).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ExperimentController/<ShowCue>d__39:MoveNext () (at Assets/Scripts/ExperimentController.cs:296).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
91.77435,Log,End of delay period of trial 3,UnityEngine.Debug:Log (object).  ExperimentController/<Delay>d__40:MoveNext () (at Assets/Scripts/ExperimentController.cs:322).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
123.7481,Log,Confirm button pressed: trial3,UnityEngine.Debug:Log (object).  ExperimentController:Update () (at Assets/Scripts/ExperimentController.cs:78).  
131.26,Log,Object Picked Up!,UnityEngine.Debug:Log (object).  objectScript:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/objectScript.cs:19).  
131.26,Log,End of trial 3,UnityEngine.Debug:Log (object).  ExperimentController:EndTrial () (at Assets/Scripts/ExperimentController.cs:194).  objectScript:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/objectScript.cs:26).  
131.26,Log,Start of ITI period of trial3,UnityEngine.Debug:Log (object).  ExperimentController/<countdownITI>d__41:MoveNext () (at Assets/Scripts/ExperimentController.cs:329).  UnityEngine.MonoBehaviour:StartCoroutine (System.Collections.IEnumerator).  ExperimentController:BeingCountdownITI () (at Assets/Scripts/ExperimentController.cs:345).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:End () (at Assets/UXF/Scripts/Etc/Trial.cs:139).  UXF.Session:EndCurrentTrial () (at Assets/UXF/Scripts/Session.cs:406).  ExperimentController:EndTrial () (at Assets/Scripts/ExperimentController.cs:242).  objectScript:OnTriggerEnter (UnityEngine.Collider) (at Assets/Scripts/objectScript.cs:26).  
